,tokens,tags
9737,"['大', '发', '埔', '东', '村', '五', '巷', '-', '4', '号', '楼', ' ', '(', '大', '发', '埔', '东', '村', '5', '巷', '4', '号', '睡', '窝', '公', '寓', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9738,"['壹', '城', '中', '心', '第', '7', '区', ' ', '(', '1', '栋', 'a', '座', '3', '6', '0', '2', ' ', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'B-level', 'I-level', 'O', 'O', 'O', 'O']"
9739,"['道', '南', '书', '院', '·', '私', '房', '菜', '·', '早', '茶', '·', '茶', '空', '间', '(', '红', '山', '6', '9', '7', '9', '店', ')', ' ', '(', '道', '南', '书', '院', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9740,"['禾', '胜', '智', '能', '园', ' ', '(', '1', '栋', '3', '0', '1', ' ', '凤', '仪', '堂', '公', '司', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9741,"['沙', '县', '小', '吃', '(', '龙', '昌', '路', ')', ' ', '(', '平', '南', '一', '巷', '2', '8', '号', '5', '0', '3', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
9742,"['南', '坑', '村', '麒', '麟', '东', '三', '巷', '-', '1', '1', '号', '楼', ' ', '(', '三', '巷', '一', '号', '8', '0', '3', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
9743,"['宝', '捷', '讯', '工', '业', '园', ' ', '(', '宝', '龙', '三', '路', '西', '三', '号', '门', '，', '公', '交', '站', '台', '(', '有', '蜂', '巢', '快', '递', '柜', ')', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9744,"['星', '星', '充', '电', '超', '级', '充', '电', '站', '(', '清', '智', '新', '能', '源', '坂', '田', '生', '态', '科', '技', '园', '站', ')', ' ', '(', '星', '星', '充', '电', '站', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9745,"['龙', '溪', '山', '庄', '-', 'd', '栋', ' ', '(', '龙', '溪', '山', '庄', 'd', '1', '2', '0', '6', ')']","['O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9746,"['龙', '悦', '居', '四', '期', '-', '6', '栋', ' ', '(', '3', '0', '0', '3', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9747,"['宏', '华', '大', '厦', ' ', '(', '3', '1', '1', '室', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'I-room', 'O']"
9748,"['广', '东', '省', '深', '圳', '市', '龙', '岗', '区', '坂', '田', '街', '道', '和', '磡', '工', '业', '区', '-', 'a', '2', '栋', ' ', '(', '3', '0', '1', '门', '口', '桌', '子', '上', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O', 'O', 'O', 'O', 'O', 'O']"
9749,"['圣', '·', '莫', '丽', '斯', 'c', '区', '-', '1', '5', '栋', '-', '2', '单', '元', ' ', '(', '4', 'b', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'B-unit', 'I-unit', 'I-unit', 'O', 'O', 'B-level', 'B-room', 'O']"
9750,"['深', '圳', '龙', '溪', '山', '庄', ' ', '(', 'e', '栋', '1', '1', '0', '2', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9751,"['星', '河', 'w', 'o', 'r', 'l', 'd', '·', '银', '湖', '谷', ' ', '(', '9', '栋', '6', '0', '7', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-room', 'I-room', 'I-room', 'O']"
9752,"['华', '业', '玫', '瑰', '四', '季', 'ⅰ', '期', ' ', '(', '一', '栋', '四', '座', '2', '3', 'a', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'B-level', 'I-level', 'B-room', 'O']"
9753,"['星', '河', '传', '奇', '2', '期', ' ', '(', '2', '0', '8', '商', '铺', '幕', '未', '末', '美', '术', ')']","['O', 'O', 'O', 'O', 'B-level', 'O', 'O', 'O', 'B-room', 'I-room', 'I-room', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9754,"['水', '岸', '东', '门', '钱', '大', '妈', '对', '面', '取', '餐', '柜']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9755,"['向', '南', '商', '业', '大', '厦', ' ', '(', '6', '1', '2', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
9756,"['华', '荣', '楼', ' ', '(', '6', '楼', '6', '0', '1', 'b', ')']","['O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'I-room', 'I-room', 'O']"
9757,"['中', '航', '天', '逸', ' ', '(', 'a', '5', '栋', '5', '0', '3', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
9758,"['碧', '水', '龙', '庭', '（', '3', '期', '）', ' ', '(', '1', '栋', '1', '单', '元', '7', 'c', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'B-room', 'O']"
9759,"['幸', '福', '枫', '景', ' ', '(', '1', '栋', '3', '单', '元', '5', '0', '3', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'B-room', 'I-room', 'O']"
9760,"['华', '业', '玫', '瑰', '四', '季', '1', '期', ' ', '(', '1', '栋', '3', '座', '1', '0', 'a', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'B-level', 'I-level', 'B-room', 'O']"
9761,"['潜', '龙', '惠', '鑫', '公', '寓', '-', 'b', '座', ' ', '(', 'b', '栋', '1', '0', '4', '3', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9762,"['五', '和', '小', '学', ' ', '(', '万', '科', '第', '五', '园', '四', '期', '7', '栋', '1', '8', '0', '2', '室', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'I-room', 'O']"
9763,"['坂', '银', '谷', '-', 'a', '栋', ' ', '(', '2', '0', '1', '4', ')']","['O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9764,"['元', '芬', '科', '创', '园', ' ', '(', '元', '芬', '科', '创', '园', 'd', '栋', '4', '楼', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'O']"
9765,"['信', '联', '生', '活', '超', '市', ' ', '(', '坂', '田', '光', '雅', '园', '五', '巷', '一', '号', '（', '放', '楼', '下', '小', '牛', '电', '动', '车', '尾', '号', '3', '1', '1', '2', '）', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9766,"['龙', '光', '玖', '钻', ' ', '(', '2', 'b', '栋', '2', '5', '0', '3', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9767,"['江', '南', '创', '意', '大', '厦', ' ', '(', '江', '南', '创', '意', '大', '厦', '1', '4', '0', '6', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9768,"['爱', '联', '第', '二', '市', '场', '商', '业', '步', '行', '街', ' ', '(', '2', '9', '栋', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O']"
9769,"['茅', '姜', '·', '泰', '国', '私', '厨', '(', '红', '山', '店', ')', ' ', '(', '旁', '边', ' ', '东', '北', '烧', '烤', '店', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9770,"['多', '喜', '娃', '·', '产', '后', '修', '复', '中', '心', '(', '龙', '华', '店', ')', ' ', '(', '多', '喜', '娃', '南', '区', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9771,"['淘', '景', '商', '务', '大', '厦', ' ', '(', '1', '5', '0', '8', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9772,"['和', '磡', '村', ' ', '(', '5', '巷', '1', '号', '旁', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9773,"['光', '雅', '园', '七', '巷', '-', '1', '7', '号', '楼']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building']"
9774,"['潜', '龙', '鑫', '茂', '花', '园', 'a', '区', '-', '5', '栋', ' ', '(', '潜', '龙', '鑫', '茂', '花', '园', 'a', '5', '栋', '2', '单', '元', '8', 'd', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'B-room', 'O']"
9775,"['龙', '光', '玖', '悦', '台', '营', '销', '中', '心', ' ', '(', '龙', '华', '区', '民', '治', '街', '道', '龙', '华', '人', '民', '路', '龙', '光', '玖', '悦', '台', '深', '圳', '市', '滨', '苑', '幼', '儿', '园', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9776,"['沙', '元', '埔', '-', '8', '8', '栋', ' ', '(', '2', '0', '6', ')']","['O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
9777,"['鸿', '荣', '源', '·', '公', '园', '大', '地', ' ', '(', '公', '园', '大', '地', '2', '栋', 'a', '座', '1', '1', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9778,"['渔', '语', '鱼', '酸', '菜', '鱼', '新', '川', '菜', '(', '红', '山', '6', '9', '7', '9', '店', ')', ' ', '(', '2', '楼', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'O']"
9779,"['华', '业', '玫', '瑰', '四', '季', 'ⅱ', ' ', '(', '1', '栋', '3', '单', '元', '1', '7', 'c', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'I-level', 'B-room', 'O']"
9780,"['凯', '腾', '大', '厦', '-', '西', '北', '1', '门', ' ', '(', '南', '坑', '村', '环', '城', '南', '路', '5', '号', ' ', '凯', '腾', '大', '厦', '4', '0', '6', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
9781,"['海', '湾', '阁', ' ', '(', '2', '0', '1', '0', ')']","['O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9782,"['深', '国', '际', '万', '科', '和', '雅', '轩', ' ', '(', '2', '栋', '2', '1', '0', '5', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9783,"['龙', '胜', '恒', '博', '中', '心', ' ', '(', '2', '0', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9784,"['智', '盛', '达', '大', '厦', ' ', '(', '1', '1', '0', '7', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9785,"['万', '科', '和', '风', '轩', '一', '期', '-', '1', '号', '楼', ' ', '(', '深', '国', '际', '万', '科', '和', '风', '轩', '1', '栋', 'g', '座', '3', '2', '0', '6', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9786,"['日', '出', '印', '象', '1', '期', ' ', '(', '民', '治', '日', '出', '印', '象', '花', '园', 'a', '区', '9', '栋', '2', '单', '元', '5', '0', '3', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'B-room', 'I-room', 'O']"
9787,"['星', '河', '丹', '堤', 'f', '区', '-', '1', '栋', '-', '2', '单', '元', ' ', '(', '4', '0', '2', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-unit', 'I-unit', 'I-unit', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
9788,"['s', 'h', 'a', 'r', 'e', ' ', 'i', 't', '些', '几', '手', '作', ' ', '(', '清', '林', '东', '路', '9', '8', '号', '些', '几', '手', '作', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9789,"['绿', '景', '香', '颂', '花', '园', '-', 'c', '栋', ' ', '(', '2', '9', 'j', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'O']"
9790,"['龙', '屋', '大', '厦', ' ', '(', '1', '3', '楼', '1', '3', '1', '5', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'I-level', 'B-room', 'I-room', 'I-room', 'I-room', 'O']"
9791,"['星', '河', '银', '湖', '谷', '-', '2', '栋', ' ', '(', '1', '0', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9792,"['星', '河', '·', '领', '创', '天', '下', ' ', '(', '星', '河', '领', '创', '天', '下', '一', '期', '三', '楼', '亦', '武', '文', '化', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'I-room', 'I-room', 'O']"
9793,"['莱', '蒙', '水', '榭', '春', '天', '二', '期', ' ', '(', '6', '栋', '文', '竹', '苑', '1', '单', '元', '1', '7', 'c', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'O', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'I-level', 'B-room', 'O']"
9794,"['深', '圳', '高', '级', '中', '学', '(', '集', '团', ')', '北', '校', '区', ' ', '(', '大', '门', '口', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9795,"['绿', '景', '香', '颂', '花', '园', ' ', '(', 'e', '栋', '6', 'f', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'B-room', 'O']"
9796,"['深', '圳', '市', '民', '治', '中', '学']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
9797,"['盛', '荟', '居', ' ', '(', 'b', '1', '4', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'B-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9798,"['龙', '光', '玖', '钻', '-', '5', 'c', '栋', ' ', '(', '3', '3', '1', '9', ')']","['O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9799,"['星', '河', '传', '奇', '3', '期', '-', 'a', '栋', ' ', '(', '1', '8', '1', '2', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9800,"['丹', '堤', '实', '验', '学', '校', ' ', '(', '门', '卫', '室', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9801,"['龙', '塘', '村', ' ', '(', '民', '治', '街', '道', '龙', '塘', '村', '东', '区', '4', '巷', '1', '号', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9802,"['华', '侨', '城', '北', '站', '壹', '号', ' ', '(', '2', '3', '0', '6', ' ', '公', '寓', ' ', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O', 'O', 'O', 'O', 'O']"
9803,"['莱', '蒙', '水', '榭', '春', '天', '二', '期', '3', '栋', '海', '棠', '苑', ' ', '(', '水', '榭', '春', '天', '二', '期', '三', '栋', '7', 'e', '7', '0', '5', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'I-room', 'O']"
9804,"['阳', '光', '第', '五', '季', ' ', '(', '迎', '春', '阁', '2', '单', '元', '9', 'a', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'B-room', 'O']"
9805,"['新', '亚', '洲', '花', '园', '-', '2', '3', '号', '楼', ' ', '(', '新', '亚', '洲', '花', '园', '2', '3', '栋', '3', 'b', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-level', 'B-room', 'O']"
9806,"['美', '食', '街', ' ', '(', '坂', '田', '街', '道', '北', '一', '巷', '8', '号', '1', '3', 'a', '0', '4', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9807,"['卓', '越', '柏', '奕', '府', '·', '柏', '乐', '庭', '项', '目', '部', ' ', '(', '柏', '奕', '府', '竹', '子', '路', '进', '来', '，', '水', '池', '入', '口', '处', '打', '电', '话', '（', '物', '业', '办', '公', '室', '）', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9808,"['四', '季', '花', '城', '杜', '鹃', '苑', 'a', '座', ' ', '(', '4', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
9809,"['汇', '德', '大', '厦', ' ', '(', '写', '字', '楼', '2', '8', '楼', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'I-level', 'O']"
9810,"['万', '腾', '会', '馆', '(', '民', '治', '店', ')', ' ', '(', '3', '0', '7', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
9811,"['万', '家', '灯', '火', '(', '东', '门', ')', ' ', '(', '3', '栋', '7', '单', '元', '4', '2', '7', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-unit', 'I-unit', 'I-unit', 'B-level', 'B-room', 'I-room', 'O']"
9812,"['莱', '蒙', '·', '水', '榭', '春', '天', ' ', '(', '一', '期', '一', '栋', '一', '单', '元', '牡', '丹', '苑', '1', '7', 'd', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-unit', 'I-unit', 'I-unit', 'O', 'O', 'O', 'B-level', 'I-level', 'B-room', 'O']"
9813,"['星', '河', '传', '奇', '1', '期', ' ', '(', '1', '1', '5', '铺', '艾', '沃', '超', '级', '水', '果', ')']","['O', 'O', 'O', 'O', 'B-level', 'O', 'O', 'O', 'B-room', 'I-room', 'I-room', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9814,"['坂', '田', '国', '际', '中', '心', ' ', '(', 'd', '栋', 'd', '1', '0', '7', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
9815,"['8', '号', '仓', ' ', '(', '8', '号', '仓', '3', '楼', 'j', 'n', 'b', 'y', ' ', 'b', 'y', ' ', 'j', 'n', 'b', 'y', '(', '江', '南', '布', '衣', '）', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9816,"['白', '灰', '围', '南', '区', '-', '2', '3', '7', '号', '楼', ' ', '(', '白', '灰', '围', '南', '区', '2', '3', '7', '号', '楼', '8', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'I-building', 'B-level', 'B-room', 'I-room', 'O']"
9817,"['品', '客', '小', '镇', '青', '创', '城', ' ', '(', 'c', '栋', '4', '楼', 'b', '3', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9818,"['思', '考', '乐', '教', '育', '(', '民', '乐', '分', '校', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9819,"['鹏', '华', '香', '域', '花', '园', ' ', '(', '1', '栋', '1', '9', '0', '1', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9820,"['兴', '盛', '公', '寓', '-', '1', '栋', ' ', '(', '惠', '州', '市', '惠', '阳', '区', '三', '大', '屋', '新', '村', '厂', '下', '1', '1', '号', '兴', '盛', '公', '寓', '3', '0', '6', ')']","['O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
9821,"['星', '河', '传', '奇', '一', '期', '一', '栋', '-', 'c', '座', ' ', '(', '2', '3', '0', '5', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
9822,"['南', '源', '新', '村', '-', '1', '0', '1', '号', '楼', ' ', '(', '4', '0', '2', ')']","['O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'I-building', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O']"
9823,"['雅', '星', '大', '厦', '-', '正', '门', ' ', '(', '1', '1', '0', '大', '海', '蓝', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-level', 'B-room', 'I-room', 'O', 'O', 'O', 'O']"
9824,"['坂', '田', '创', '意', '产', '业', '园', '-', 'y', '3', '栋', ' ', '(', '一', '楼', '1', '1', '号', ' ', '顺', '企', '网', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'O', 'O', 'B-level', 'I-level', 'B-room', 'I-room', 'I-room', 'O', 'O', 'O', 'O', 'O']"
9825,"['大', '族', '云', '峰', ' ', '(', '3', '栋', 'a', '座', '2', '3', '0', '2', ')']","['O', 'O', 'O', 'O', 'O', 'O', 'B-building', 'I-building', 'I-building', 'I-building', 'B-level', 'I-level', 'B-room', 'I-room', 'O']"
